Climb,location,rating,rating_dif,star_votes,stars,sub_location,type
105732734,Nevada,14.5,0.0,11,2.5,Red Rock,Trad
105880953,Kentucky,26.0,0.0,22,4.4,Red River Gorge,Sport
106064127,Oregon,21.0,-1.0,9,3.2,Central Oregon,Trad
105758260,Colorado,19.0,1.0,34,3.2,Boulder,Trad
105814427,California,20.0,0.0,28,4.1,Joshua Tree National Park,Trad
107283446,Washington,26.0,0.0,13,3.5,Central-West Cascades & Seattle,Sport
105898533,Washington,13.0,0.0,31,2.6,Central-East Cascades,Trad
105763635,Colorado,21.5,0.5,6,2.5,Boulder,Trad
105908757,New Hampshire,24.5,0.0,72,4.5,Rumney,Sport
106208196,New York,18.0,0.0,36,3.2,The Gunks,Trad
107896340,South Dakota,27.0,0.0,6,4.0,Spearfish Canyon,Sport
105742052,Utah,14.5,0.0,10,2.3,Wasatch Range,Trad
106260733,Utah,22.5,0.0,5,2.8,Wasatch Range,Trad
109444241,South Dakota,28.0,0.0,5,5.0,Spearfish Canyon,Sport
105740666,Utah,20.0,0.0,16,3.2,Wasatch Range,Sport
106984423,Utah,20.0,0.0,5,4.2,Moab Area,Trad
106589156,Washington,16.0,0.0,9,3.4,Central-East Cascades,Trad
105834727,Colorado,22.5,0.0,9,2.6,Boulder,Sport
106022527,Colorado,23.0,2.0,58,3.5,Boulder,Sport
106677976,California,21.0,1.0,24,4.5,Yosemite National Park,Trad
106002633,Utah,20.0,0.5,21,3.3,Wasatch Range,Sport
107179849,Idaho,17.5,0.0,21,3.5,City of Rocks,Sport
106010810,Nevada,17.5,0.0,9,3.1,Red Rock,Trad
108202114,South Dakota,23.0,0.0,7,4.1,Spearfish Canyon,Sport
105721666,California,19.0,0.0,156,4.5,Joshua Tree National Park,Trad
106868569,Utah,18.0,0.0,5,3.2,Wasatch Range,Trad
106696451,Colorado,26.0,0.0,8,4.0,Canon City,Sport
105741062,Idaho,19.0,0.0,63,3.7,City of Rocks,Trad
105945903,California,20.0,0.0,33,3.8,Yosemite National Park,Trad
105715406,South Dakota,14.5,0.0,6,2.8,Mount Rushmore National Memorial,Sport
105897704,New York,13.0,0.0,33,3.3,The Gunks,Trad
105919554,Kentucky,16.0,0.0,74,4.0,Red River Gorge,Trad
106075960,Maine,28.5,0.5,21,4.9,Shagg Crag,Sport
105732548,Nevada,22.0,0.0,156,3.9,Red Rock,Sport
106588480,Kentucky,22.0,0.0,28,3.5,Red River Gorge,Sport
105820110,Utah,16.0,0.0,17,3.8,Moab Area,Trad
105883194,Utah,26.5,0.0,43,4.9,Moab Area,Trad
105740978,Idaho,17.0,-0.5,129,3.5,City of Rocks,Sport
105883408,Utah,23.0,2.0,14,4.1,Moab Area,Trad
105789533,Nevada,19.5,0.0,17,3.5,Red Rock,Trad
105957078,Nevada,20.0,0.0,6,3.7,Red Rock,Trad
106869138,Utah,26.0,0.0,28,4.1,Maple Canyon,Sport
107048948,Nevada,11.5,0.0,5,2.4,Red Rock,Trad
107099027,International,24.5,0.0,7,3.9,Europe,Sport
107877189,New York,23.0,0.0,5,4.4,Adirondacks,Trad
106861046,International,21.0,0.0,6,3.8,North America,Sport
105790430,Oregon,22.0,0.0,52,3.6,Central Oregon,Sport
105933405,Utah,27.5,0.0,12,3.6,Moab Area,Trad
105847453,Idaho,22.5,0.0,36,3.5,City of Rocks,Sport
106564989,Colorado,21.5,1.0,36,3.2,Boulder,Sport
106279399,Washington,22.5,0.0,24,4.7,Central-East Cascades,Trad
105741839,Utah,20.0,0.0,6,3.2,Wasatch Range,Trad
106518800,Utah,26.0,0.0,16,3.0,Wasatch Range,Sport
107413540,International,28.0,0.5,5,4.4,North America,Sport
107694387,Wyoming,22.5,0.0,7,3.3,Vedauwoo,Sport
105759741,Colorado,32.0,0.0,8,4.4,Boulder,Sport
105916586,California,21.0,0.0,18,4.0,Yosemite National Park,Trad
106899362,Montana,16.0,0.0,9,3.2,Paradise Valley,Sport
105718390,Utah,24.0,0.5,15,4.0,Moab Area,Trad
105764259,Colorado,16.0,1.5,16,2.2,Boulder,Trad
105714713,South Dakota,16.0,0.5,13,3.1,Falling Rock,Trad
106065335,Kentucky,19.0,0.0,8,3.9,Red River Gorge,Trad
105926324,Utah,19.5,3.5,11,4.8,Moab Area,Trad
106138026,Utah,29.0,0.5,34,4.9,Zion National Park,Trad
106000331,California,19.0,0.0,40,3.2,Yosemite National Park,Trad
106206806,Utah,14.5,-0.5,11,2.9,Wasatch Range,Sport
105761049,Colorado,21.0,0.0,50,3.5,Canon City,Sport
108771428,South Dakota,14.5,0.0,6,3.8,Mount Rushmore National Memorial,Sport
106107193,Idaho,21.0,2.0,6,3.5,McCall Area,Trad
106884452,New Hampshire,16.5,0.0,30,2.9,Rumney,Sport
105813442,Nevada,20.0,0.0,6,3.3,Red Rock,Trad
106473854,Utah,23.0,0.0,34,3.6,Wasatch Range,Sport
107652133,New Hampshire,16.5,-0.5,6,3.2,New Durham Area  (South of Lake Winnipesaukee),Trad
106135301,Colorado,20.0,0.0,9,2.9,Canon City,Sport
106515299,Colorado,26.0,0.0,33,3.5,Rifle,Sport
105725833,California,16.0,0.0,15,2.5,Joshua Tree National Park,Trad
108393554,Idaho,20.0,0.0,6,4.0,Black Cliffs,Sport
106176667,Kentucky,22.0,0.0,19,4.1,Red River Gorge,Sport
106589180,Washington,19.0,0.0,24,3.9,Central-East Cascades,Trad
105717619,Utah,19.5,-1.0,23,3.7,Moab Area,Sport
107772601,Utah,20.5,0.0,9,3.0,Maple Canyon,Sport
106384789,Utah,25.0,0.0,7,3.9,Wasatch Range,Sport
105844552,New York,16.0,0.0,44,3.7,The Gunks,Trad
105718087,Utah,23.0,0.0,136,4.8,Moab Area,Trad
107876653,Utah,16.0,0.0,8,3.6,Maple Canyon,Sport
105722506,California,15.0,0.0,112,3.2,Joshua Tree National Park,Trad
106900418,Washington,19.0,0.0,10,3.2,Central-West Cascades & Seattle,Sport
107395879,International,31.5,1.0,13,4.9,North America,Sport
107830835,International,24.0,0.0,6,4.0,Europe,Sport
105723064,California,13.0,-1.5,10,2.4,Joshua Tree National Park,Trad
105988881,Utah,19.5,0.5,38,3.5,Wasatch Range,Sport
105962497,International,13.0,0.0,38,2.8,North America,Trad
106036908,Colorado,22.0,0.0,5,2.0,Canon City,Sport
106211776,Utah,22.75,0.0,24,3.5,Maple Canyon,Sport
106314282,Nevada,17.5,0.0,20,3.8,Reno and Carson City,Sport
105715277,South Dakota,14.5,0.0,13,4.0,Custer State Park,Sport
105753895,Colorado,26.0,1.5,8,3.6,Canon City,Sport
107239363,Kentucky,21.0,0.0,19,3.2,Red River Gorge,Sport
105718675,Utah,19.5,0.0,49,3.0,Moab Area,Trad
106385101,Nevada,29.0,0.5,8,4.8,Arrow Canyon,Sport
105755191,Colorado,11.5,-1.5,15,2.1,Boulder,Trad
105732350,Nevada,21.0,0.0,81,4.3,Red Rock,Trad
105760398,Colorado,24.0,0.0,18,2.8,Boulder,Sport
107215714,Wyoming,16.0,0.0,13,2.4,Lander Area,Sport
105956245,Wyoming,24.0,0.0,14,4.6,Ten Sleep Canyon,Sport
106716988,Utah,26.0,1.0,6,2.7,Wasatch Range,Sport
106805088,International,21.0,0.0,8,4.0,Europe,Sport
105930247,Oregon,16.0,0.0,10,4.1,Central Oregon,Trad
106186163,New Hampshire,17.5,0.0,27,2.7,Rumney,Sport
106180686,International,22.0,1.0,12,3.3,North America,Sport
105764238,Colorado,28.0,1.0,6,3.7,Boulder,Sport
107346186,Utah,27.5,0.0,5,4.2,Moab Area,Trad
105724948,California,17.5,0.0,21,3.6,Joshua Tree National Park,Trad
105764133,Colorado,13.0,0.0,46,3.2,Boulder,Trad
106937622,Kentucky,22.0,0.0,34,3.6,Red River Gorge,Sport
105787739,California,14.5,0.0,57,2.6,Joshua Tree National Park,Trad
106404831,Kentucky,23.0,0.0,8,4.4,Red River Gorge,Trad
106028627,New Hampshire,18.0,0.0,59,4.1,Rumney,Sport
106521648,Washington,11.5,0.0,9,2.0,Central-West Cascades & Seattle,Sport
106793328,Kentucky,14.5,0.0,40,2.9,Red River Gorge,Sport
107436847,Utah,22.0,0.0,5,2.8,Wasatch Range,Sport
105740525,Utah,19.0,0.0,34,3.4,Wasatch Range,Trad
106188258,International,19.0,1.0,33,3.7,North America,Trad
106351829,California,27.0,2.0,14,4.6,Yosemite National Park,Trad
107179167,Washington,20.0,0.0,6,3.0,Northeast Corner & Spokane,Sport
105758452,Colorado,34.0,0.0,5,4.6,Rifle,Sport
106685529,California,16.0,0.0,14,4.0,Yosemite National Park,Trad
107795828,New Hampshire,24.0,0.5,7,4.0,Stonehouse Pond,Trad
105789504,Oregon,17.5,-0.5,47,4.2,Portland & The Gorge,Trad
106300350,Wyoming,22.5,0.0,5,3.4,Lander Area,Sport
106270871,Utah,25.0,0.0,24,3.7,Maple Canyon,Sport
107526980,Oregon,21.0,0.0,14,4.5,Portland & The Gorge,Sport
106577807,Utah,27.5,0.0,9,3.9,Moab Area,Trad
106764312,New Hampshire,16.0,0.0,6,3.3,New Durham Area  (South of Lake Winnipesaukee),Trad
105996519,Idaho,24.0,0.0,29,4.7,The Sawtooth Range,Trad
106804258,Idaho,23.0,0.0,11,4.3,City of Rocks,Trad
106842559,International,17.5,0.0,6,3.3,North America,Trad
106399696,Idaho,22.5,0.0,10,4.1,Q'Emilin Park,Sport
107652114,New Hampshire,17.5,0.0,8,3.2,New Durham Area  (South of Lake Winnipesaukee),Trad
105761265,Colorado,22.5,-0.25,82,3.2,Boulder,Sport
107721354,Nevada,17.5,0.0,11,2.5,Mount Charleston,Sport
105751711,Wyoming,23.5,-1.0,9,4.3,Vedauwoo,Trad
106575842,Kentucky,26.0,0.0,13,3.9,Red River Gorge,Sport
107804629,International,27.0,0.0,5,4.8,Europe,Sport
106622899,Utah,19.5,0.0,25,3.8,Moab Area,Trad
107981993,Utah,22.0,3.0,5,3.4,Wasatch Range,Trad
105887353,Colorado,19.0,1.0,9,2.4,Boulder,Sport
105724678,California,19.0,0.0,11,3.0,Joshua Tree National Park,Trad
106627400,California,11.5,-1.5,18,2.4,Joshua Tree National Park,Sport
105868747,International,21.0,0.0,5,4.0,North America,Trad
105888125,New York,21.0,0.0,38,4.9,The Gunks,Trad
105715439,South Dakota,14.5,0.0,27,2.4,Mount Rushmore National Memorial,Sport
106727830,Kentucky,19.0,0.0,25,3.1,Red River Gorge,Sport
105722191,California,20.0,1.0,11,3.2,Joshua Tree National Park,Trad
105722515,California,16.0,0.0,84,3.1,Joshua Tree National Park,Trad
108233079,Wyoming,27.0,0.0,6,4.5,Ten Sleep Canyon,Sport
106225707,California,22.5,0.0,12,4.0,Yosemite National Park,Sport
105793733,Washington,23.0,0.0,10,3.6,Central-West Cascades & Seattle,Sport
105725404,California,16.5,0.0,109,3.7,Joshua Tree National Park,Trad
105990554,New York,16.0,0.0,12,3.8,Little Falls,Trad
107141720,New Hampshire,7.5,0.0,8,2.9,New Durham Area  (South of Lake Winnipesaukee),Trad
105740369,Utah,16.5,0.5,81,2.9,Wasatch Range,Sport
105762438,Colorado,13.0,0.0,8,2.1,Boulder,Trad
105922178,Washington,20.0,0.0,28,4.4,Southeast Cascades & Yakima,Trad
106198915,International,21.0,0.0,42,4.4,North America,Sport
105757921,Wyoming,27.5,0.5,14,4.1,Vedauwoo,Trad
105736112,California,17.5,0.0,8,2.5,San Francisco Bay Area,Trad
105911911,South Dakota,28.5,0.0,7,4.1,Mount Rushmore National Memorial,Sport
107755928,International,22.5,0.0,11,4.0,North America,Sport
105725053,California,20.0,0.0,11,3.5,Joshua Tree National Park,Trad
106528949,New York,10.5,0.0,5,2.6,Little Falls,Trad
109412863,South Dakota,22.5,0.0,5,4.2,Spearfish Canyon,Sport
105750454,Colorado,13.0,0.0,108,4.4,Boulder,Trad
106159394,Wyoming,21.0,0.0,62,3.7,Ten Sleep Canyon,Sport
105886978,Idaho,20.0,0.0,7,3.4,City of Rocks,Sport
107132492,Kentucky,14.5,0.0,10,4.1,Red River Gorge,Trad
107188194,Wyoming,22.0,0.0,7,3.4,Lander Area,Sport
105718702,Utah,21.0,0.0,9,2.6,Moab Area,Trad
106002147,Washington,17.5,0.0,25,2.7,Central-West Cascades & Seattle,Sport
106240381,International,23.0,0.0,6,3.7,North America,Sport
105722095,California,19.0,0.0,17,2.8,Joshua Tree National Park,Trad
106645119,New Hampshire,23.0,0.0,6,4.2,Cathedral Ledge,Trad
105725083,California,20.0,0.0,24,3.5,Joshua Tree National Park,Trad
106293401,Utah,19.5,0.0,17,3.5,Moab Area,Trad
106735138,California,16.0,0.0,23,3.1,Yosemite National Park,Sport
108143488,Montana,16.0,0.0,5,3.2,Canyon Ferry,Sport
106846654,New York,16.0,0.0,8,4.1,Adirondacks,Trad
105717598,Utah,23.0,0.0,149,4.9,Moab Area,Trad
105764058,Colorado,26.0,-0.5,6,2.7,Boulder,Sport
107692893,Montana,19.5,0.0,6,3.0,Bozeman Pass,Sport
106185023,International,24.5,1.5,11,3.7,North America,Sport
105859242,California,17.5,0.0,14,2.6,Joshua Tree National Park,Trad
105985536,Utah,22.5,0.0,11,3.6,Wasatch Range,Trad
108145655,Washington,14.5,0.0,5,2.0,Central-West Cascades & Seattle,Trad
105815098,Oregon,23.0,0.0,35,4.6,Central Oregon,Sport
106519202,Utah,20.0,0.0,11,3.2,Wasatch Range,Sport
106539681,Wyoming,17.5,0.0,32,2.8,Lander Area,Sport
106539040,Wyoming,17.5,0.0,21,2.9,Lander Area,Sport
106009353,New Hampshire,19.0,0.0,68,2.8,Rumney,Sport
105724540,California,11.5,0.0,10,2.1,Joshua Tree National Park,Trad
106516318,Nevada,22.0,0.0,13,3.2,Red Rock,Sport
106955695,Utah,22.75,0.0,12,3.5,Wasatch Range,Sport
107276707,Utah,23.5,-0.5,18,4.0,Moab Area,Sport
105741359,Utah,22.5,0.5,15,3.3,Wasatch Range,Trad
105855411,California,14.5,0.0,12,2.3,Joshua Tree National Park,TR
106193385,Colorado,21.0,0.0,9,2.8,Rifle,Sport
105725716,California,17.5,0.0,14,2.5,Joshua Tree National Park,Trad
106379390,Utah,27.5,0.0,5,4.2,Moab Area,Trad
105748229,Colorado,23.5,1.0,82,3.4,Boulder,Sport
108304345,California,14.5,0.0,11,4.2,Yosemite National Park,Trad
105833930,Oregon,23.5,0.0,6,3.5,Central Oregon,Trad
106401359,South Dakota,23.0,0.0,27,4.7,Spearfish Canyon,Sport
106794559,Wyoming,26.0,0.0,22,3.0,Ten Sleep Canyon,Sport
105847524,Wyoming,20.0,0.0,15,3.9,Ten Sleep Canyon,Sport
105754750,Colorado,29.0,0.0,17,4.5,Canon City,Sport
105947976,New Hampshire,14.5,0.0,15,3.5,Echo Crag,Trad
106453923,Washington,17.5,0.0,39,3.5,Southwest Cascades,Trad
106834750,Washington,24.0,0.0,8,3.6,Northeast Corner & Spokane,Sport
105826816,Oregon,16.0,0.0,26,4.0,Central Oregon,Trad
106011068,Oregon,26.0,0.0,17,4.2,Portland & The Gorge,Sport
106226461,Utah,23.5,0.0,9,3.7,Wasatch Range,Trad
106389976,Idaho,18.0,0.5,9,3.1,Q'Emilin Park,Sport
105760851,Colorado,23.5,0.0,65,4.4,Boulder,Sport
106601406,Utah,23.5,0.5,12,4.2,Moab Area,Trad
105748050,Colorado,14.5,1.5,47,4.1,Boulder,Trad
106010417,International,17.5,0.0,5,3.2,North America,Sport
108067391,Montana,23.0,0.0,6,4.5,Gallatin Canyon,Trad
105870718,California,20.0,0.0,117,4.1,Yosemite National Park,Trad
106110258,California,14.5,0.0,47,4.5,Yosemite National Park,Trad
105732518,Nevada,21.0,0.0,133,3.6,Red Rock,Sport
105995798,New Hampshire,14.5,0.0,10,3.5,Pawtuckaway,Trad
106570961,New York,17.5,0.0,8,2.6,The Gunks,Trad
108237079,Washington,11.5,0.0,8,3.4,Northwest Region,Sport
107273805,Nevada,19.0,0.0,14,3.6,Red Rock,Trad
105718690,Utah,23.0,0.0,11,4.3,Moab Area,Trad
106566784,Utah,22.0,0.0,11,3.3,Wasatch Range,Sport
108184861,Montana,16.0,0.0,5,4.8,Humbug Spires,Trad
106712694,New Hampshire,20.0,0.0,5,4.8,New Durham Area  (South of Lake Winnipesaukee),Trad
105741956,Utah,29.0,-1.0,8,4.9,Wasatch Range,Sport
105962946,New Hampshire,16.0,0.0,49,4.0,Rumney,Trad
108172281,Washington,13.0,0.0,6,2.8,Central-West Cascades & Seattle,Sport
105758332,Colorado,25.0,0.0,19,4.6,Boulder,Sport
105948305,Nevada,29.0,0.0,11,4.4,Red Rock,Sport
107327679,Wyoming,19.0,0.0,6,3.2,Vedauwoo,Sport
107632322,South Dakota,28.0,0.0,7,5.0,Spearfish Canyon,Sport
107707326,Wyoming,25.0,0.0,20,4.4,Ten Sleep Canyon,Sport
107608394,New York,16.0,0.5,9,3.4,Adirondacks,Sport
106302006,Maine,30.5,0.5,6,3.8,Shagg Crag,Sport
105926137,Nevada,20.0,0.5,8,3.0,Red Rock,Sport
105754549,Colorado,22.0,0.0,19,2.2,Canon City,Sport
105933024,New Hampshire,10.5,2.0,37,3.1,Rumney,Sport
107755261,Wyoming,21.0,0.0,14,3.6,Ten Sleep Canyon,Sport
107824157,Utah,22.5,0.0,6,2.2,Maple Canyon,Sport
106704687,Utah,21.0,-2.0,8,3.5,Wasatch Range,Trad
106181790,International,21.0,0.0,5,2.8,North America,Sport
107556658,Kentucky,22.5,0.0,11,3.5,Red River Gorge,Sport
107773572,Montana,20.0,0.0,5,2.4,Gallatin Canyon,Sport
109928434,Washington,21.0,0.0,12,4.8,Central-East Cascades,Trad
107131450,Kentucky,21.0,0.0,18,3.8,Red River Gorge,Sport
107251699,Utah,25.0,0.0,6,3.0,Wasatch Range,Sport
106395393,New York,19.0,0.0,64,4.3,The Gunks,Trad
106865694,South Dakota,21.0,0.0,7,4.4,Custer State Park,Trad
106603108,Kentucky,23.0,0.0,33,3.9,Red River Gorge,Sport
107055936,Kentucky,30.0,0.0,11,4.6,Red River Gorge,Sport
106411047,New Hampshire,19.0,0.0,11,3.7,Kancamagus Crags,Trad
106479180,Oregon,26.0,0.0,7,4.0,Mt. Hood,Sport
106273342,Washington,22.5,0.0,25,3.7,Northeast Corner & Spokane,Sport
106924634,International,25.0,0.0,6,4.7,Europe,Sport
108186677,Idaho,26.0,0.0,7,3.7,The Fins,Sport
110497832,New Hampshire,14.5,0.0,5,2.8,Rumney,Sport
105715058,South Dakota,25.0,0.0,7,4.4,Iron Mountain,Sport
105734663,California,16.0,0.0,8,2.9,San Francisco Bay Area,TR
105721876,California,17.5,0.0,78,3.7,Joshua Tree National Park,Trad
106055576,New York,11.5,0.0,104,3.3,The Gunks,Trad
105929815,Washington,22.5,0.0,5,4.2,Southeast Cascades & Yakima,Sport
107539675,Nevada,22.0,0.0,8,3.0,Red Rock,Sport
105888985,Utah,23.5,0.0,19,4.2,Moab Area,Trad
107852049,New York,11.5,0.0,6,2.5,The Gunks,Trad
105741611,Utah,22.0,0.0,5,3.4,Wasatch Range,Sport
107486305,New York,25.0,0.0,6,4.8,The Gunks,Trad
105717352,Utah,16.5,-1.0,85,2.8,Moab Area,Trad
105721687,California,21.0,0.5,35,3.5,Joshua Tree National Park,Trad
106544067,Wyoming,20.0,0.0,37,3.9,Lander Area,Sport
106334510,International,27.0,0.0,10,4.7,Europe,Sport
105756958,Wyoming,22.0,0.0,33,4.2,Vedauwoo,Trad
106263806,New Hampshire,17.5,0.0,21,3.1,Rumney,Sport
106519081,Utah,13.0,1.5,16,2.9,Wasatch Range,Sport
106418522,International,16.0,0.0,14,2.5,North America,Sport
105741941,Idaho,13.0,0.0,6,2.7,City of Rocks,Trad
106324515,Kentucky,29.0,0.5,5,4.4,Red River Gorge,Sport
106129074,Utah,23.0,0.0,32,4.0,Maple Canyon,Sport
106102689,New Hampshire,16.0,0.0,14,3.1,Rumney,Sport
106211226,International,21.0,0.0,9,4.8,North America,Trad
108301605,Wyoming,17.5,0.0,6,3.8,Piney Creek Canyon,Sport
105724594,California,16.0,0.0,14,3.0,Joshua Tree National Park,Trad
105919218,Kentucky,14.5,0.0,10,2.5,Red River Gorge,Trad
106487044,Washington,16.0,0.0,8,2.9,Northeast Corner & Spokane,Trad
106900406,Washington,16.0,0.0,21,3.5,Central-West Cascades & Seattle,Sport
107424675,Wyoming,17.5,0.0,10,3.1,Lander Area,Sport
108326427,Utah,14.5,0.0,11,2.4,Wasatch Range,Sport
105751807,Wyoming,13.0,0.0,23,3.4,Vedauwoo,Trad
107722451,Oregon,11.5,0.0,5,3.0,Northeastern Oregon,Sport
105884605,Nevada,16.0,0.0,43,3.4,Red Rock,Sport
106002651,Utah,22.0,1.0,9,3.6,Wasatch Range,Sport
107270116,California,13.0,0.0,7,2.9,Yosemite National Park,TR
106177323,International,24.0,0.0,7,4.0,North America,Sport
106055575,New York,13.0,0.0,68,4.1,Adirondacks,Trad
105969708,Colorado,26.0,0.0,6,3.7,Canon City,Sport
105735731,California,27.0,0.0,8,4.6,San Francisco Bay Area,Sport
105724978,California,14.5,0.0,10,2.1,Joshua Tree National Park,Trad
106378303,Utah,14.5,0.0,12,2.8,Moab Area,Trad
106517451,Utah,27.0,0.0,10,3.6,Wasatch Range,Sport
105762801,Colorado,22.0,1.0,23,3.0,Boulder,Sport
106849248,California,19.0,0.0,21,3.9,Yosemite National Park,Sport
105722182,California,17.5,0.0,115,3.7,Joshua Tree National Park,Trad
106775995,Oregon,14.5,0.0,15,3.6,Central Oregon,Sport
105804903,Oregon,19.0,-0.5,29,4.8,Central Oregon,Trad
106308782,California,17.5,0.0,59,4.0,Yosemite National Park,Trad
109586856,New Hampshire,14.5,0.0,7,3.3,Rumney,Sport
105741893,Utah,22.5,0.0,24,4.3,Wasatch Range,Sport
106229355,International,17.5,0.0,5,4.4,North America,Sport
107565353,Utah,23.0,0.5,8,3.1,Moab Area,Trad
106937607,Kentucky,22.0,0.0,44,3.9,Red River Gorge,Sport
105901381,Kentucky,23.0,0.0,34,4.0,Red River Gorge,Sport
106429154,International,17.5,0.0,7,3.4,North America,Sport
105732587,Nevada,19.0,0.0,39,4.2,Red Rock,Trad
106302099,Kentucky,22.5,0.0,64,3.7,Red River Gorge,Sport
106331960,California,19.5,0.5,25,3.2,Joshua Tree National Park,Sport
106686396,Nevada,19.0,0.0,49,3.8,Red Rock,Sport
105896223,International,19.0,0.0,30,3.1,Asia,Sport
106065327,Kentucky,24.0,0.0,9,3.7,Red River Gorge,Sport
106498941,Washington,16.0,0.0,27,3.6,Northwest Region,Sport
106509963,International,26.5,0.0,9,5.0,North America,Trad
108227799,Idaho,16.0,0.0,6,3.5,City of Rocks,Sport
106240366,International,27.0,0.0,10,4.3,North America,Sport
105859082,Nevada,20.0,0.0,22,3.4,Mount Charleston,Sport
105879418,California,19.0,0.0,81,3.6,Yosemite National Park,Trad
106358811,International,24.0,0.0,5,3.6,North America,Sport
107756999,Montana,20.5,0.0,12,2.8,Bear Canyon,Sport
105732356,Nevada,11.5,0.0,7,2.0,Red Rock,Trad
105975313,Maine,11.5,0.0,67,4.0,Acadia National Park,Trad
105995079,Washington,24.0,0.0,13,4.6,Central-West Cascades & Seattle,Trad
106597895,Utah,19.5,0.0,12,3.6,Moab Area,Trad
107183571,Idaho,17.5,0.0,9,3.2,Black Cliffs,Sport
105757540,Wyoming,19.0,0.0,25,4.6,Vedauwoo,Trad
105869028,New Hampshire,30.0,0.0,25,3.2,Rumney,Sport
106078492,Wyoming,20.0,0.0,7,3.0,Piney Creek Canyon,Sport
106010400,International,17.5,0.5,7,3.6,North America,Sport
105865686,California,17.5,1.5,80,3.3,Yosemite National Park,Trad
106314290,Nevada,19.0,0.0,5,3.2,Reno and Carson City,Trad
106498999,Utah,28.0,0.0,19,3.8,Maple Canyon,Sport
105740285,Utah,11.5,0.0,20,2.9,Wasatch Range,Trad
106019512,Wyoming,19.0,0.0,6,2.8,Vedauwoo,Trad
105714950,South Dakota,13.0,0.0,53,3.8,Custer State Park,Trad
106413531,Maine,14.5,-0.5,18,3.3,Acadia National Park,Trad
105732461,Nevada,17.5,-1.5,31,4.3,Red Rock,Trad
105732473,Nevada,14.5,0.0,118,3.9,Red Rock,Trad
106094072,Colorado,23.0,0.0,7,4.6,Canon City,Sport
105722500,California,14.5,0.0,45,3.4,Joshua Tree National Park,Trad
105759111,Colorado,21.0,1.0,37,3.2,Canon City,Sport
105910830,International,16.0,0.0,38,4.1,North America,Trad
105821090,Oregon,20.0,0.0,40,3.9,Central Oregon,Sport
105905246,Nevada,28.0,0.0,6,4.3,Red Rock,Sport
107097791,Oregon,16.0,0.0,9,4.0,Central Oregon,Trad
105761349,Colorado,22.5,0.5,109,3.6,Boulder,Sport
106002121,Colorado,24.0,0.0,11,3.4,Rifle,Sport
105809789,Washington,20.0,0.5,18,4.2,Central-East Cascades,Trad
105755002,Wyoming,19.0,0.0,24,3.5,Vedauwoo,Sport
106201844,New Hampshire,21.0,0.0,12,3.2,Rumney,Sport
106542879,Wyoming,19.0,0.0,22,2.9,Lander Area,Sport
108825691,Oregon,17.5,0.0,5,2.8,Central Oregon,Trad
105741089,Idaho,20.0,0.0,18,3.3,City of Rocks,Sport
105754333,Colorado,22.0,1.0,7,2.7,Boulder,Trad
107151163,Nevada,14.5,0.0,33,3.3,Red Rock,Sport
105992951,California,21.0,-1.5,62,4.6,Yosemite National Park,Trad
106065321,Kentucky,21.0,0.0,32,3.8,Red River Gorge,Sport
105998277,Utah,21.0,0.5,37,3.5,Wasatch Range,Sport
106005349,Oregon,31.5,0.5,6,4.7,Portland & The Gorge,Sport
106713115,New Hampshire,14.5,0.0,5,2.6,New Durham Area  (South of Lake Winnipesaukee),Trad
105717523,Utah,18.0,0.0,22,3.5,Moab Area,Trad
105721882,California,21.0,-1.0,28,3.6,Joshua Tree National Park,Trad
107207854,Nevada,16.0,1.5,20,3.1,Mount Charleston,Sport
106852723,California,5.5,0.0,28,2.4,Yosemite National Park,Trad
106391407,New Hampshire,16.0,0.0,11,3.0,Rumney,Sport
106768298,New York,16.0,0.0,27,4.0,Adirondacks,Sport
105740930,Utah,22.5,0.0,151,4.4,Wasatch Range,Sport
105803870,Washington,20.0,1.0,6,3.3,Central Region,Sport
108073893,Colorado,29.0,0.0,10,5.0,Boulder,Trad
105813895,Wyoming,17.0,0.0,5,2.8,Devil's Tower,Trad
105992529,California,23.0,0.0,28,4.6,Yosemite National Park,Trad
105715580,South Dakota,16.0,0.0,6,3.5,Mount Rushmore National Memorial,Trad
105722023,California,20.0,0.0,17,3.1,Joshua Tree National Park,Trad
106265278,California,23.0,0.0,8,4.8,Yosemite National Park,Trad
106282848,Utah,23.0,0.5,7,3.3,Wasatch Range,Sport
105755782,Colorado,20.0,0.5,7,2.9,Boulder,TR
107263454,International,21.0,0.0,10,3.7,Europe,Sport
106796348,Washington,16.0,0.0,20,3.9,Central-East Cascades,Trad
105722113,California,23.0,-0.5,67,4.9,Joshua Tree National Park,Trad
105734711,California,26.0,1.0,26,4.0,San Francisco Bay Area,Sport
105722779,California,14.5,0.0,18,2.4,Joshua Tree National Park,Trad
106422623,Washington,17.5,0.0,7,4.0,Central-West Cascades & Seattle,Sport
105979707,International,20.0,0.5,73,4.6,North America,Trad
106020017,Wyoming,28.0,0.0,11,4.5,Lander Area,Sport
106589469,Washington,17.5,0.0,6,3.0,Central-West Cascades & Seattle,Sport
108134122,Idaho,22.5,0.0,7,3.6,The Fins,Sport
105750061,Colorado,22.0,0.0,6,2.5,Canon City,Sport
105958680,Utah,22.0,1.0,46,4.1,Wasatch Range,Sport
107378038,Washington,17.5,0.0,7,3.3,Central Region,Trad
107106829,Colorado,19.5,0.5,17,2.1,Canon City,Sport
